person_id	street1	street2	street3	city	countrysubdivisioncode	countrycode	postalcode	longitude	latitude
8be9ebed6d7d4b7b865e8e495e83b83d	Bldg 5800 Westover Avenue			Anchorage	AK	US	99506	-149.75	61.23
8bebee2768f2436abcf9cffc1a777ecc	55 Graceland Blvd			Columbus	OH	US	432147508	-83.02	40.07
8bec0354cd574c96894f406c2f7d2174	4003 Cy Ave			Casper	WY	US	826044238	-106.37	42.82
8bed51efb97049b581fab4772fc78843	102 First Avenue S			Seattle	WA	US	981042502	-122.33	47.6
8bf054c6db1a44f1acfb4c40fdd59100	160 W. 87th Street	Bldg. D	Chatam Ridge Shopping Center	Chicago	IL	US	606201397	-87.63	41.74
8bf4d373bdff4dbfbe230364ad2b1fa4	107 North State Rd		Mrs. Green's Market	Briarcliff Manor	NY	US	105101444	-73.83	41.15
8bf702aaba5244bfaa580aca1189922b	3401 Bardstown Road			Louisville	KY	US	402184607	-85.67	38.21
8bf722542af848079c72dd4cde722d0e	6835 Katella Ave			Cypress	CA	US	90630	-118.01	33.8
8bf8695026e34614b64f99cc3ebabfea	900 N. Austin Avenue	108		Georgetown	TX	US	786264345	-97.68	30.65
8bfd007e762f49e88eb8c1dbdbe9cab5	7098 Mexico Road			St. Peters	MO	US	633761574	-90.63	38.79
8bfe091b23b94182933df251c97f147b	640 E. Cotati Avenue	E		Cotati	CA	US	949314025	-122.7	38.33
8c03c9716ffa4825b57af6b5cfee0f82	3301 Veterans Memorial Blvd		Lakeside Mall	Metairie	LA	US	70002	-90.16	30.01
8c0641caa08e4a38b8a58c7643f3698e	1219 Bluemont Ave			Manhattan	KS	US	665025342	-96.58	39.19
8c0b5eb519bb497783bdc41ebddefa04	80 West County Centre	9020	West County Mall	Des Peres	MO	US	631313701	-90.45	38.6
8c0d20f40f014e8b882c40ee7b2f2d8c	1760 Palm Beach Lakes Blvd			West Palm Beach	FL	US	334012082	-80.09	26.72
8c0d71b9f13b4906a7be84a55cc57e27	7843 Indianapolis Blvd			Hammond	IN	US	46324	-87.48	41.57
8c0f4174520148829ec36fbc7444204a	2072 E Avenida De Los Arboles	Suite C		Thousand Oaks	CA	US	913626145	-118.84	34.21
8c1414ceb830439e886e299f4a27cc12	500 W 14 Mile Rd			Troy	MI	US	480834265	-83.11	42.53
8c14daeddfbe41c4bc574cfc6acdf2ff	1499 Washington Ave			San Leandro	CA	US	945773647	-122.15	37.72
8c156fed0fca4e888ef352496d715494	13440 North 7th St			Phoenix	AZ	US	850224844	-112.07	33.61
8c17a1d5a98343ebac53d9aac99aeb42	25850 N. The Old Road			Valencia	CA	US	91355	-118.57	34.39
8c18099574b34ba98d264b2389a56a52	9785 SW Shady Lane			Tigard	OR	US	97223	-122.78	45.44
8c18674fcab8435ba2df85716cfad9ed	28160 Newhall Ranch Rd.		Highridge Center	Santa Clarita	CA	US	913550990	-118.57	34.44
8c18d9d758494534ba01b9de03439411	3901 W Ina Rd			Tucson	AZ	US	857412291	-111.05	32.34
8c1a6686814e46e28bd23d8608e12b52	11600 US Hwy 1			Palm Beach Gardens	FL	US	33410	-80.06	26.85
8c1c0e3e25f243a5bd551fff513dffa0	1600 E Jefferson St			Seattle	WA	US	981225698	-122.31	47.61
8c20d3c8e4ef4ad997923937a2637851	10175 University Avenue.			Clive	IA	US	50325	-93.76	41.6
8c21762e5c1c4ea881f6a9989116b058	1857 Fountain Drive			Reston	VA	US	201903326	-77.36	38.96
8c22805d99314c3199242a563c33cb86	2300 S IH-35 South			Austin	TX	US	787044447	-97.74	30.23
8c23570c3e4849e09e84dec8908ae404	625 Eighth Avenue		Port Authority Bus Terminal	New York	NY	US	100181415	-73.99	40.76
8c2e83342f5447e5b0414c6a3f32d53c	20054 Ventura Blvd.			Woodland Hills	CA	US	913642637	-118.57	34.17
8c3375bdfa3348f2a69dafbb675f034d	3018 Washington Rd			Augusta	GA	US	309073811	-82.05	33.51
8c35bf5281cc457a839bfdb706f170fc	323 S Broadway			Denver	CO	US	802091511	-104.99	39.71
8c3be843043c4ed9893ad9aef2a3c71a	1291 Lexington Ave.	#1291	Manhattan Project	New York	NY	US	10028	-73.96	40.78
8c3c10f681674fd798b5957060bbf302	400 Massey Road			Nixa	MO	US	65714	-93.3	37.05
8c3e347b4de941299355cded147c541c	3333 Arapahoe Rd #B			Erie	CO	US	805166006	-105.1	40.02
8c3fbf6b89b248bb99b7a6ca628f401c	695 S Green Valley Parkway			Henderson	NV	US	890520404	-115.08	36
8c4043ca07cf48c6a71fe5155768237a	1 Park Pl			Elmira	NY	US	14901	-76.82	42.1
8c410d84af08408fb41f953c93ffac27	600 Grant Street			Pittsburgh	PA	US	152192701	-79.99	40.44
8c49d9e01b4449f5bff7120b7adddd21	2213 Claribel Road	A	Crossroads Regional Center	Riverbank	CA	US	953679481	-120.96	37.71
8c53859c06894872a09eb6ffbb3f8eee	7525 SW Barnes Rd			Portland	OR	US	972256203	-122.75	45.52
8c53deaf7e8f4e8b88a8fc09dd9221f4	5655 East Pickard St			Mount Pleasant	MI	US	488585034	-84.74	43.61
8c54f6657313449b9f78e1f6b7a17aa9	2389 Brandermill Blvd			Gambrills	MD	US	21054	-76.68	39.03
8c598297a58842a2a8bc90253d39b5e7	1225 W Bakerview Rd			Bellingham	WA	US	982296219	-122.51	48.79
8c5d23d8e19a4960ba3df3a5c87eeb20	42500 Bob Hope Drive	A		Rancho Mirage	CA	US	92270	-116.41	33.74
8c623041aa7e408092e225e5cbd1767f	8204 Tryon Woods Dr	Suite 120	Tryon Village	Cary	NC	US	275187164	-78.74	35.75
8c6b2a81cb294c28b740e9c459ab7767	5385 Crooks Rd.			Troy	MI	US	480982820	-83.17	42.6
8c6dfe8ef4b6471f9e705f75c43dfcad	1777 W 49th St			Hialeah	FL	US	330122936	-80.32	25.87
8c764c8fef2e43c8a7d7f1a1a97f1760	55-1 Riverwalk Place			West New York	NJ	US	70937831	-74.01	40.78
8c7874ebd0514c6aaff6577c5cd8e873	8817 South Sepulveda Blvd.			Los Angeles	CA	US	900454809	-118.4	33.96
8c7992591b48435f828fad20fa83f5fa	3250 Centennial Blvd			Colorado Springs	CO	US	809074077	-104.85	38.88
8c7a45fe318b45b4a9307af34d1bd022	1640 Camino Del Rio North	1228		San Diego	CA	US	92108	-117.15	32.77
8c7a8e7f95b14f919f657b69255ef619	165 N. East Promontory		Station Park	Farmington	UT	US	84025	-111.91	40.98
8c7d4817ae3a4f2f8fa57c533921f02e	1650 30th St			Boulder	CO	US	803011014	-105.25	40.02
8c7df0c393db488aac3e58b06a7ea5f9	10424 Trinity Pkwy			Stockton	CA	US	952197225	-121.37	38.05
8c80570b7dfb49629e86042c17e659dc	3555 West Cary St		International Shopping Center	Richmond	VA	US	232212728	-77.49	37.56
8c843138f8d642da9bec4370e87c38d9	3707 N. Woodlawn			Wichita	KS	US	672202222	-97.26	37.75
8c8aab35a805417b9f818afd497f26a4	121 Cusick Rd			Alcoa	TN	US	377013125	-83.98	35.81
8c8b73983add4a828052e98775745f27	5270 SW Philomath Blvd			Corvallis	OR	US	973331042	-123.31	44.55
8c8c323df8e2415fbda5b2bbf253ca7b	3708 Hardy Street			Hattiesburg	MS	US	394021537	-89.35	31.32
8c92804710134e7fa82370529f5f8a9e	455 E FM 1382	#1	Cedar Hill Crossing Shopping Center	Cedar Hill	TX	US	751046062	-96.94	32.59
8c93308bc4a243ba83f8294407894d69	2024 North Rock Rd			Derby	KS	US	670373752	-97.24	37.72
8c9500af93b24a80bf3296c9514ae5ce	2424 Highway 6 and 50 Space 320			Grand Junction	CO	US	81505	-108.6	39.09
8ca29d07b300474786a6016fe76174dd	4925 Jackman Rd			Toledo	OH	US	436133574	-83.59	41.7
8ca32e0f16964fcbae0d3773c536d21f	11560 FM 1960 W			Houston	TX	US	77065	-95.6	29.93
8ca462f1192b4aa29ac99768d5eefbfa	1 Kersting Court			Sierra Madre	CA	US	910241929	-118.05	34.16
8cad8005c2794346a3b332db58a211e4	4495 1st St			Livermore	CA	US	945514915	-121.74	37.7
8cb64bc8e6fe48c19e3878ad04d494f8	3280 R St			Merced	CA	US	95348	-120.49	37.32
8cb835dd91384cbba5d0b069da2528c7	2198 Burton Lane			Martinsville	IN	US	461513012	-86.44	39.41
8cc0db430879405898d8390ca74ad13a	18240 Flower Hill Way		Flower Hill Shopping Center	Gaithersburg	MD	US	208795300	-77.17	39.16
8cc1a1bd309842bfaafd4483d994579b	"922 South Meramec Station Rd.,"	A		Valley Park	MO	US	630882043	-90.5	38.54
8cc1d48359af4d51bc4649728bf95ff6	431 Peninsula Drive			Davidson	NC	US	280367060	-80.86	35.5
8cc34b8f120d49c8bee8473e75b183cf	9585 SW Washington Square Road	Y05		Tigard	OR	US	972234495	-122.78	45.45
8cc382605ece4420a536e2123e05444b	990 Serramonte Blvd.	A		Colma	CA	US	94014	-122.46	37.67
8ccbd5f172654e7cb4631a8b8ad03314	9255 S Broadway			Highlands Ranch	CO	US	801295631	-104.99	39.55
8cccede34fa14895bf5d7e4ec7d6095b	12876 Saratoga-Sunnyvale			Saratoga	CA	US	950704221	-122.03	37.28
8ccd31c912a54ab79e1380010d2d2985	628 Cagan View Rd.			Clermont	FL	US	347146566	-81.68	28.36
8cd0edcb3a6b44df9be5e7c8831a5c53	421 West Broadway	800		Long Beach	CA	US	90802	-118.2	33.77
8cd664a131394da28639183c80c3cab7	20900 Frederick Rd			Germantown	MD	US	208764119	-77.25	39.2
8cd823fa04574d1eaa92397ad94ee9e4	16850 Devonshire Blvd			Granada Hills	CA	US	913447404	-118.5	34.26
8cda8fffb794461e9a6ac849d1e37ab7	5435 US Hwy 19			New Port Richey	FL	US	346523949	-82.73	28.24
8cdc79bcad21462f92d7f0e35ac66cc0	330 S. Virginia Street			Reno	NV	US	89501	-119.81	39.52
8cdcacba1ef44cae85558dd47fa23072	22055 NW Imbrie Drive		Tanasbourne West Shopping Center	Hillsboro	OR	US	971246993	-122.9	45.55
8cded7272788493a8e71cf419722b66a	1385 SE 1st Ave	Suite 101		Canby	OR	US	970136767	-122.68	45.27
8ce4fb9c95a440f0ae576e446060422b	833 NE Alsbury Blvd			Burleson	TX	US	760282659	-97.32	32.56
8ce65a3b2b79468980312b5a61b77e29	1700 W Parmer Lane		Scofield Farms Market	Austin	TX	US	787274604	-97.69	30.41
8ce70caaa04a4c7d981deee64f4282a5	15916 S Crain Hwy			Brandywine	MD	US	206138000	-76.88	38.67
8ceafd5b09354f0285e47d410b258b91	4600 HWY. 9			INMAN	SC	US	29349	-82	35.06
8cee856ceeab439e9a1da3e5685872ed	1943 North Campus Avenue	#D		Upland	CA	US	917848218	-117.64	34.13
8cf585e5a4844d90bcfbf10556a5bc51	5518 W High Market Dr			West Valley City	UT	US	84128	-112.05	40.69
8cf689ca692c4afca40523f14633d523	5411 Diablo Dr			Sacramento	CA	US	95842	-121.34	38.69
8cfb612c98eb4f288955d1ca99dcdc2e	7027 FM 1464			Richmond	TX	US	77407	-95.69	29.7
8cff87ebddf24e459b4f0ddda4b56383	450 Lexington Avenue			New York	NY	US	100173904	-73.97	40.75
8d0222afd15e4107b591494ea69714f7	31960 Hwy 79			Temecula	CA	US	92592	-117.1	33.48
8d041a344de14de1af61420f32387931	1015 Ocean Beach Hwy	Space 137		Longview	WA	US	986324098	-122.93	46.15
8d099354ae6a46d383876232f54f20b7	4728 Rib Mountain Drive			Wausau	WI	US	544017644	-89.65	44.91
8d0f347ee84540b990fe6a1375296d0e	3401 W. Noble Avenue	A		Visalia	CA	US	932771858	-119.33	36.33
8d14ec8fc5fa4dd383751fd09dc0b0ed	665 Sleater Kinney Rd			Lacey	WA	US	98503	-122.83	47.04
8d15aa457a7e44abae865712ac06afbd	5000 Katy Mills Cir.	Rm. 670	Katy Mills	Katy	TX	US	77494	-95.81	29.78
8d169f0ae1bf46cd9cdea4f9e7ba0636	1751 N Sunrise Way			Palm Springs	CA	US	922623408	-116.53	33.85
8d1e56c804e140fca2c001caf65d3eaa	2401 Kossow Rd			Waukesha	WI	US	531862904	-88.18	43.03
8d1f4c8bb2e445db93e387503c72c37e	600 Kingstown Rd			Wakefield	RI	US	28798303	-71.49	41.44
8d20cb72c43c43699ff1074fd1e7d468	350 South Grand Avenue	Suite #B-5		Los Angeles	CA	US	90071	-118.25	34.05
8d27d325402c409e80cc703d04b19409	825 Dulaney Valley Road	Space # 4295	Towson Town Center	Towson	MD	US	212041010	-76.6	39.4
8d293088253944ff88226578923f418d	6271 Carolina Commons Dr			Fort Mill	SC	US	297075980	-80.84	34.94
8d298ad7857d44fc8cc012d3303429e1	2401 N. Charles Street			Baltimore	MD	US	212185110	-76.62	39.32
8d2f8960fd8c42c8abc94bd6f5056118	207 Maple Avenue East			Vienna	VA	US	221804600	-77.26	38.9
8d2fcfbd61e74c87adc8ec3c59b29f30	55 Teristate Tollway			Hinsdale	IL	US	605214891	-87.91	41.79
8d30c524932649a5b4021e56f6ad9580	2745 Pfingston Rd.	#16		Glenview	IL	US	600261152	-87.85	42.1
8d31a8a4b5d24b10a54da118855f7132	3045 E. Tulare St			Fresno	CA	US	93721	-119.77	36.74
8d402bd58f15462c833bb29c30c9fccf	6080 W. Badura Avenue			Las Vegas	NV	US	891184722	-115.22	36.06
8d426eecc914405d9ff2b8da724986a7	1927 Flatbush Ave			Brooklyn	NY	US	11234	-73.94	40.62
8d4554196c5b4a8e84ebfbbfe9d082b9	122 Hawthorn Center	#806	Hawthorn	Vernon Hills	IL	US	60061	-87.95	42.24
8d45dc32d8bc4a01baf15f3d52effb15	7901 S Broadway			Littleton	CO	US	801222718	-104.99	39.57
8d47cbb1da6a4503b2e3b7abdebf6ecb	3240 S. Soncy Road	3100		Amarillo	TX	US	791242012	-101.94	35.18
8d49501a3a90477da47e6633109bf8f9	5006 E Fowler			Tampa	FL	US	336172146	-82.4	28.05
8d4d3da98c7b40d4840564524c0d0d4a	100 E Main			League City	TX	US	775733747	-95.1	29.51
8d501b5bda454c188e837579f8a1c50d	4000 Baldwin Road			Auburn Hills	MI	US	48326	-83.3	42.7
8d50d555f002482bacd7d80c68ae452c	6705 Camino Arroyo			Gilroy	CA	US	95020	-121.55	37
8d510f13c7a34e6d954a54798f67ec94	6075 Broadway			Garland	TX	US	750435825	-96.6	32.84
8d56d3c052ca42549c86475b454c7a20	4343 W Northwest Highway	Suite 390	Village of Preston Hollow	Dallas	TX	US	752203800	-96.84	32.86
8d59a5826cc547f58079c94ac2c9ea50	101 Bowie St			San Antonio	TX	US	782053901	-98.48	29.42
8d5dc8f536bb487e9d5c72db1367b1d2	401 Vine Street			Cincinnati	OH	US	452022853	-84.51	39.1
8d64530bed704d2285f1e3abc7057436	224 West 600 South			Salt Lake City	UT	US	841012703	-111.9	40.76
8d689f719e0b42edb5947f381f159cb1	"Terminal C, Space B-50"			Newark	NJ	US	7114	-74.17	40.69
8d79e0eed0c646e28db0c5c6d237c954	40 W 225th St			Bronx	NY	US	104637016	-73.91	40.87
8d7c5413f98d405e88fd4f35cb705780	9911 Brodie Lane			Austin	TX	US	787485802	-97.85	30.18
8d7d3db57cbe48929746f887d29d453b	400 S Locust St			Dubuque	IA	US	520037419	-90.66	42.49
8d7f019460c6461e9eb6d2022d8b84ef	1488 Third Avenue #A			New York	NY	US	100281967	-73.96	40.78
8d80970192fa496f99d6b45c470a4b60	5549 E Indian School Rd	Suite 104		Phoenix	AZ	US	85018	-111.96	33.49
8d857a9497b94b83852a5b71568b5781	4801 McKnight Rd			Pittsburgh	PA	US	152373412	-80.01	40.53
8d87b4721b494123b655374a403a75ed	2900 Center Valley Parkway		Shops at Saucon Valley	Lehigh Valley	PA	US	180349047	-75.41	40.56
8d8b816a5cd848cebcca2001ae4d7eb4	1041 Osceola Parkway			Kissimmee	FL	US	34741	-81.41	28.34
8d8eae1054a84ecd9ec8879fbc0858f9	2063 N. Clark			Chicago	IL	US	606144738	-87.64	41.92
8d8eb830eb21469a98fc037cbf5ebdcc	"250 E. 17th Street, Suite A"			Costa Mesa	CA	US	926273853	-117.92	33.63
8d91f3193485407383ab8aefb1aaf830	19313 Victory Boulevard	1		Reseda	CA	US	913356302	-118.55	34.19
8d96c3ad478243dc85d2767d65458372	311 Boone Station Rd			Shelbyville	KY	US	400659539	-85.2	38.22
8da164af7cdc4aa6b0fcde2e0d18284a	10460 N Michigan Rd	100		Carmel	IN	US	460327952	-86.24	39.94
8da7dbbe9db544c994ef7ee31cfadd60	7301 Santa Fe Drive	Ste 310	Aspen Grove Lifestyle Center	Littleton	CO	US	801202973	-105.03	39.59
8da83bf53b2e41f8b25ddead7f20b373	4637 E Shea Blvd			Phoenix	AZ	US	85028	-111.98	33.58
8dabe2142cdf4013a6f4786edf8ab00f	2845 Alabama Ave SE			Washington	DC	US	200203000	-76.97	38.86
8dadd4f054dd4b57a445e8439956ee67	11800 West Broad Street	1120		Richmond	VA	US	232331064	-77.62	37.66
8db03c98a26844ac9b4123910cb6641a	715 Bloom Street			Celebration	FL	US	347474696	-81.54	28.32
8db3081752cc455282c831cc236dec91	5395-5495 Sheridan Drive			Amherst	NY	US	142213600	-78.73	42.98
8db30a2bb6834567885d0ba2c442774e	79 Commerce Way			Seekonk	MA	US	2771	-71.32	41.8
8db6b535086043c8ad6e919f513d1ce5	13755 West Sunrise Blvd	Building 2		Sunrise	FL	US	333233211	-80.33	26.15
8dbd514f2c2e41eb91c3b6cca4292787	1307 S. Milton Road			Flagstaff	AZ	US	860016346	-111.66	35.19
8dbec27b9b1649ae8f3290bde6f120d4	1701 Jackson St			Golden	CO	US	804011925	-105.22	39.75
8dbfa485249f409aa223a2130f40634a	170 E. Highway 550			Bernalillo	NM	US	870045967	-106.54	35.32
8dc160d00632491db79ee572a13cb7cf	251-05 Jamaica Avenue			Bellerose	NY	US	11426	-73.71	40.73
8dc17515545e42d9a2974a3aebc3aa69	1400 E 5TH ST			Tyler	TX	US	75798	-95.28	32.33
8dcb36c5d140499a91f4421db75042f9	14801 W. Maple Rd.			Omaha	NE	US	681165172	-96.15	41.29
8dcbd64b4c664b5da20e8203ca26486c	10621 Martin Luther King Jr. Highway		Vista Gardens	Lanham	MD	US	207204217	-76.82	38.96
8dd102d906ef46aebcbe8a3bfb8a9760	1170 US Highway 287	D-400	Broomfield Marketplace	Broomfield	CO	US	80020	-105.09	39.93
8dda575c2a1d44b9ac8e8b07b93d1f8e	5401 South FM 1626		Kyle Marketplace	Kyle	TX	US	786406038	-97.86	30.02
8dde4b781285452389601b43a0ff09b0	275 Menlo Park Mall			Edison	NJ	US	88375402	-74.33	40.54
8de27665b103421f840103be3a5b071c	3800 Lake Boone Trail		Lake Boone Shopping Center	Raleigh	NC	US	276072927	-78.69	35.82
8de31c12e1a84858bb1d18c6c9272a7b	4640 Forsyth Road			Macon	GA	US	312104420	-83.71	32.87
8de3433dc1e846aeabc68799e7384d79	488 Walt Whitman Rd			Melville	NY	US	11747	-73.41	40.81
8dee67fd2fb842eb8ae0439e3b03355f	12150 Central Ave			Chino	CA	US	917102420	-117.69	34.03
8df06dd9393c4268949244071f1c2dfe	2760 Homestead Road			Santa Clara	CA	US	950515353	-121.97	37.34
8df3bb97a75a47b08c87d2cc3187eeb7	135 East 57th Street			New York	NY	US	100222050	-73.97	40.76
8df451b46a79479e8235ff07fe15871f	727 N Vine St			Los Angeles	CA	US	900383713	-118.33	34.08
8e0c1ffebf2a47d281210fabbd41d56a	3600 Table Mesa Drive			Boulder	CO	US	803055800	-105.25	39.98
8e0d066a2e84415eafbe5d1b1d97e930	901 SW 148th St			Burien	WA	US	98166	-122.35	47.47
8e0f512b4278472782bd4e1154cfa3b5	Hwy. 70 & Thurmann St.			New Bern	NC	US	28562	-77	35.01
8e1ba6f52cee49b8aec20c1134e2b906	14200 E Ellsworth Ave			Aurora	CO	US	800121402	-104.82	39.72
8e1c2a8b7d7f4bc695ef755c2d2e6df1	6301 NW Loop 410	S13	Ingram Park Mall	San Antonio	TX	US	782383824	-98.62	29.47
8e2649dbe4f54d869ad0f4fd80f45ea8	3900 Wadsworth			Wheat Ridge	CO	US	800334615	-105.08	39.77
8e269f4308474449b814df285c4de66d	1200 Saint Antoine St			Detroit	MI	US	48226	-83.04	42.34
8e3924cc32b84c469e6dcf2102774e0f	450 N Capitol Ave			San Jose	CA	US	951331938	-121.84	37.37
8e3a21fbcf7c417e9ad84aec4d60333b	5920 NE Martin Luther King Blvd			Portland	OR	US	972113120	-122.66	45.57
8e40bd9c75914bd6ab7a10d9d7eea254	2937 Biscayne Blvd			Miami	FL	US	33137	-80.19	25.81
8e4192840ed54d42bc0a02e5bfba55ae	7311 N Figueroa St			Los Angeles	CA	US	900412512	-118.19	34.14
8e41b43818f144b784fc64fe8c27d3e7	49908 Jefferson St.			Indio	CA	US	92201	-116.27	33.69
8e43748a7a604565873aa31d0fa91089	838 West Drake Road	101		Fort Collins	CO	US	805265532	-105.09	40.55
8e508511652c446a9debf0c20f5f5163	641 Rainier Ave S			Renton	WA	US	98055	-122.22	47.47
8e5dd180969f441498b595d08e57a3bb	140 University Town Center	Dr. #124	Sarasota -  UTC	Sarasota	FL	US	342434151	-82.46	27.39
8e61c1ebbd2e48afa8588515534446b3	2600 West Belleview Avenue	Suite #100		Littleton	CO	US	80123	-105.02	39.62
8e62dbff5dac441391ee3a5564270085	8040 Mediterranean Dr			Estero	FL	US	339288304	-81.81	26.41
8e69524a95744014b8ac926abb995486	7995 LBJ	Suite 114		Dallas	TX	US	75231	-96.77	32.93
8e6a1fd8b5fb499ba8e765db85803e7d	1201 HOOPER AVE	1072	Ocean County Mall	Toms River	NJ	US	87533330	-74.18	39.98
8e719931317d485da04f40c8547e0b7a	1611 North Blue Lakes Blvd			Twin Falls	ID	US	833013374	-114.46	42.59
8e72ac4ba0284eaaad4de2aac41287b4	1901 N.W. Expressway	#1077A	Penn Square	OKLAHOMA CITY	OK	US	73118	-97.54	35.52
8e78ecc6a7eb4c06a4a761b17a0e165d	800 Lakeway Dr			Bellingham	WA	US	982296219	-122.46	48.74
8e7a22dd150f4ecea1a6be17be1d2381	1100 Main St	Suite 119		Kansas City	MO	US	641055106	-94.58	39.1
8e7c7465e98c43d8a01f51e2b5c29542	1250 E. 86th Street		Nora Building	Indianapolis	IN	US	46240	-86.14	39.91
8e7c87c1927d4f05ad25b0cbfc1cce54	1500 109th Ave NE			Blaine	MN	US	554494670	-93.23	45.17
8e7d398d4bd948e397e201ad2bd5cce8	642 W 34th St			Los Angeles	CA	US	90007	-118.28	34.02
8e8349489783426e8207c2f4725beb96	3060 N. National Rd			Columbus	IN	US	47201	-85.9	39.23
8e8580d9f8224c8397410477dd67cdd9	649 North Main Street			Providence	RI	US	2904	-71.41	41.84
8e8a1561333e474ab3bfe339f06be078	1401 Van Ness Avenue			San Francisco	CA	US	941094607	-122.42	37.79
8e8c022a3b034c139b5f34f5dfa0fbad	3333 Pineville Matthews Rd			Charlotte	NC	US	282269322	-80.78	35.1
8e8ee76d4fb246738dddb81b86295cfa	5011 East 42nd Street	Suite A		Odessa	TX	US	79762	-102.33	31.89
8e92f0cd54c24f87b8405fa73b818529	600 Chauvet Dr			Fayette	PA	US	15275	-80.18	40.45
8e96eadadb8c46bebc04f2697f4367fa	1135 Washington Blvd			Ogden	UT	US	84404	-111.97	41.25
8e9cc6311a2e450c9d95f98f1f10c17e	3400 East Tahquitz Canyon Way			Palm Springs	CA	US	922626970	-116.51	33.82
8ea0513ddaa34071be030721b66d0536	6999 Jack Rabbit Ln			Belgrade	MT	US	59714	-111.18	45.78
8ea3ffcc740848f99c9679e3bc3c9c80	444 South Flower Street	Suite #170		Los Angeles	CA	US	90071	-118.26	34.05
8eab9be9b9d74cc98d1ae62eba6c9182	25050 FM 1093 Rd			KATY	TX	US	77494	-95.81	29.7
8eac3a07beef45039598e17e7a0f54c2	801 E. 13th Avenue		(previously Guidos Bar)	Eugene	OR	US	974013788	-123.08	44.05
8ead309bb7254edbab114c8837cd54b2	311 Coburg Rd			Eugene	OR	US	974016109	-123.07	44.07
8eb15bfe6dda4e3b806bcc93703f134e	Circular Building #6	Guard Post 8	Circular Building 6	Chicago	IL	US	60666	-87.9	41.97
8eb1d5e323384aa8bd184749bf9cfc69	8867 161st Avenue NE			Redmond	WA	US	980523585	-122.13	47.68
8eb604dc765a45a38b4212751af99ae2	5711 NW 7th St			Miami	FL	US	331263105	-80.29	25.78
8ebaac00906443a790b0afd653489897	2424 US-6 & 50			Grand Junction	CO	US	81505	-108.6	39.09
8ebb4b878bae43feacae47f0fad3654a	541 Highway 105		People's National Bank	Monument	CO	US	801329127	-104.87	39.1
8ec6ce2a7e7949b1bf142def7d0e0586	566 Chestnut St	Space 3-4		Winnetka	IL	US	600932228	-87.74	42.11
8ecb286416264dd8bc91cb58d209224e	2010 Henesta Drive			Billings	MT	US	59102	-108.57	45.76
8eccb7f58aaf47c98a7a74ed6ba0d7a4	1742 SW 6th Ave			Portland	OR	US	97201	-122.68	45.51
8ed32223c4524896905fcdcc875e55f5	2905 Northtowne Lane	100	Northtown Home Depot	Reno	NV	US	895122073	-119.78	39.56
8ed5af89308d4dae98b33701331926ad	4910 N US-89			Flagstaff	AZ	US	860042846	-111.58	35.23
8ed64cd9600948b89eb41be4de183788	986 Ambassador Drive			Reno	NV	US	89523	-119.89	39.52
8ed66913c59348ca9e5ff003863ff830	4340 East Indian School Road	#3	Arcadia Promenade	Phoenix	AZ	US	850185360	-111.99	33.5
8edaf0e1d7e44db4a81f2c3acec22665	2555 W 79th St			Bloomington	MN	US	554311277	-93.31	44.86
8ede89b780e9419aac2ae07f9c5bc056	7 Peninsula Ctr			Rolling Hills Estates	CA	US	902743506	-118.38	33.78
8ee581b9251e4000923afc441415b4a0	3370 S. Hualapai Way	#H		Las Vegas	NV	US	891177709	-115.31	36.13
8eecf3a6faf84c2d8ece8898c91c86b3	71800 HWY 111	Ste A-119	The Riverbank @ Rancho Mirage	Rancho Mirage	CA	US	922706403	-116.41	33.74
8ef02a08de334e00aed132b660069a6e	2801 East Coast Hwy			Corona Del Mar	CA	US	926252231	-117.87	33.6
8efe784d3d864d1294e5d6c71af22032	2935 E Riggs Road			Chandler	AZ	US	852493671	-111.79	33.22
8eff47d0d9164301982fac938da935e0	4400 Ashford Dunwoody Rd.	Space No. 2230	Perimeter Mall	Atlanta	GA	US	30346	-84.34	33.92
8f0054b7204e44e9849b95b7c9234d97	20 W Main St			Ansonia	CT	US	64011812	-73.08	41.34
8f01de594bc74a36a81338648ccc8115	2625 Louisiana Street			Houston	TX	US	77006	-95.38	29.75
8f0399e00b9a47f89f5bc5c3ccf2b457	139 Flatbush Ave		Atlantic Terminal	Brooklyn	NY	US	112171450	-73.98	40.68
8f0a8e9ee7a548a2a9df1a27336d51b3	1000 East Keller Pkwy			Keller	TX	US	762483611	-97.23	32.93
8f0d8c7a45924f688c140dd9fe4db0b4	1163 N US-31			Petoskey	MI	US	497709305	-84.87	45.41
8f0e2df6cc8c4bc2926ca426820789e1	819 Grand Ave			Spencer	IA	US	51301	-95.15	43.15
8f11863ca0bb42f78bacaff28e0a30ff	3965 Dowlen			Beaumont	TX	US	777066848	-94.17	30.12
8f11c23b3301448f993d6885bff9d0f8	8949 N Cedar			Fresno	CA	US	937201890	-119.76	36.87
8f178a1663bf4018b788fb310ea27a43	17081 N. Outer 40 Rd.	#208	Prestige Chesterfield	Chesterfield	MO	US	63005	-90.59	38.67
8f1d8f4875d04c83b826a9df90dedfe4	4800 S. Hulen St.	Ste 240		Fort Worth	TX	US	76132	-97.4	32.68
8f26a78925e24c22a03dc134fb44fc4b	32421 N Scottsdale Road	"Bldg 4, #K"	The Summit	Scottsdale	AZ	US	852661518	-111.92	33.78
